entry_id,batch_id,candidate_webp,candidate_png,final_webp,final_png,size,old_final_webp_bytes,new_final_webp_bytes,old_final_png_bytes,new_final_png_bytes
H-56,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-56_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-56_candidate.png,assets/ponchi/final/H-56.webp,assets/ponchi/final/H-56.png,1254x627,37976,59118,641696,56761
H-57,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-57_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-57_candidate.png,assets/ponchi/final/H-57.webp,assets/ponchi/final/H-57.png,1254x627,37898,51066,677809,50361
H-58,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-58_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-58_candidate.png,assets/ponchi/final/H-58.webp,assets/ponchi/final/H-58.png,1254x627,49420,63370,697849,662121
H-59,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-59_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-59_candidate.png,assets/ponchi/final/H-59.webp,assets/ponchi/final/H-59.png,1254x627,47484,62330,730472,621261
H-5,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-5_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-5_candidate.png,assets/ponchi/final/H-5.webp,assets/ponchi/final/H-5.png,1254x627,32800,82986,2376810,89105
H-60,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-60_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-60_candidate.png,assets/ponchi/final/H-60.webp,assets/ponchi/final/H-60.png,1254x627,41692,56942,686142,57072
H-61,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-61_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-61_candidate.png,assets/ponchi/final/H-61.webp,assets/ponchi/final/H-61.png,1254x627,46134,50682,716723,583547
H-62,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-62_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-62_candidate.png,assets/ponchi/final/H-62.webp,assets/ponchi/final/H-62.png,1254x627,51820,25340,734899,72667
H-6,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-6_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-6_candidate.png,assets/ponchi/final/H-6.webp,assets/ponchi/final/H-6.png,1254x627,34534,49514,2301821,599649
H-7,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-7_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-7_candidate.png,assets/ponchi/final/H-7.webp,assets/ponchi/final/H-7.png,1254x627,37042,51934,2518638,551856
H-8,ponchi-batch-014,assets/ponchi/final_candidates/ponchi-batch-014/H-8_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-014/H-8_candidate.png,assets/ponchi/final/H-8.webp,assets/ponchi/final/H-8.png,1254x627,44164,65964,2558326,72374
H-63,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/H-63_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/H-63_candidate.png,assets/ponchi/final/H-63.webp,assets/ponchi/final/H-63.png,1254x627,49070,27104,730864,28153
I-10,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-10_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-10_candidate.png,assets/ponchi/final/I-10.webp,assets/ponchi/final/I-10.png,1254x627,41748,20456,663668,22388
I-11,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-11_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-11_candidate.png,assets/ponchi/final/I-11.webp,assets/ponchi/final/I-11.png,1254x627,38600,25482,637311,26099
I-12,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-12_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-12_candidate.png,assets/ponchi/final/I-12.webp,assets/ponchi/final/I-12.png,1254x627,36516,25142,622099,27722
I-13,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-13_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-13_candidate.png,assets/ponchi/final/I-13.webp,assets/ponchi/final/I-13.png,1254x627,39032,26944,629577,29467
I-1,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-1_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-1_candidate.png,assets/ponchi/final/I-1.webp,assets/ponchi/final/I-1.png,1254x627,33700,23682,386832,24589
I-20,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-20_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-20_candidate.png,assets/ponchi/final/I-20.webp,assets/ponchi/final/I-20.png,1254x627,41802,24640,651518,25699
I-21,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-21_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-21_candidate.png,assets/ponchi/final/I-21.webp,assets/ponchi/final/I-21.png,1254x627,39844,13710,645605,14636
I-22,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-22_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-22_candidate.png,assets/ponchi/final/I-22.webp,assets/ponchi/final/I-22.png,1254x627,41186,17216,641926,17800
I-23,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-23_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-23_candidate.png,assets/ponchi/final/I-23.webp,assets/ponchi/final/I-23.png,1254x627,40458,28322,611397,32687
I-24,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-24_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-24_candidate.png,assets/ponchi/final/I-24.webp,assets/ponchi/final/I-24.png,1254x627,37906,19410,637124,21231
I-2,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-2_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-2_candidate.png,assets/ponchi/final/I-2.webp,assets/ponchi/final/I-2.png,1254x627,32270,25114,2279481,26302
I-30,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-30_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-30_candidate.png,assets/ponchi/final/I-30.webp,assets/ponchi/final/I-30.png,1254x627,36216,21990,621711,23365
I-3,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-3_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-3_candidate.png,assets/ponchi/final/I-3.webp,assets/ponchi/final/I-3.png,1254x627,44088,22458,2533621,21827
I-41,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-41_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-41_candidate.png,assets/ponchi/final/I-41.webp,assets/ponchi/final/I-41.png,1254x627,32274,26790,587124,27681
I-4,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-4_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-4_candidate.png,assets/ponchi/final/I-4.webp,assets/ponchi/final/I-4.png,1254x627,38322,21518,2432242,23373
I-50,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-50_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-50_candidate.png,assets/ponchi/final/I-50.webp,assets/ponchi/final/I-50.png,1254x627,35102,28174,621721,30963
I-5,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-5_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-5_candidate.png,assets/ponchi/final/I-5.webp,assets/ponchi/final/I-5.png,1254x627,45450,32738,2518891,33548
I-80,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-80_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-80_candidate.png,assets/ponchi/final/I-80.webp,assets/ponchi/final/I-80.png,1254x627,43716,19414,697362,18942
I-81,ponchi-batch-015,assets/ponchi/final_candidates/ponchi-batch-015/I-81_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-015/I-81_candidate.png,assets/ponchi/final/I-81.webp,assets/ponchi/final/I-81.png,1254x627,39054,26396,668098,27618
J-10,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-10_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-10_candidate.png,assets/ponchi/final/J-10.webp,assets/ponchi/final/J-10.png,1254x627,32574,25838,396092,24555
J-11,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-11_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-11_candidate.png,assets/ponchi/final/J-11.webp,assets/ponchi/final/J-11.png,1254x627,40384,35696,554665,35754
J-12,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-12_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-12_candidate.png,assets/ponchi/final/J-12.webp,assets/ponchi/final/J-12.png,1254x627,34770,93950,517593,59668
J-13,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-13_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-13_candidate.png,assets/ponchi/final/J-13.webp,assets/ponchi/final/J-13.png,1254x627,36760,25666,548414,21536
J-14,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-14_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-14_candidate.png,assets/ponchi/final/J-14.webp,assets/ponchi/final/J-14.png,1254x627,41900,32540,597397,29453
J-15,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-15_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-15_candidate.png,assets/ponchi/final/J-15.webp,assets/ponchi/final/J-15.png,1254x627,24348,26616,471373,28978
J-16,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-16_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-16_candidate.png,assets/ponchi/final/J-16.webp,assets/ponchi/final/J-16.png,1254x627,36684,20430,566101,22416
J-17,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-17_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-17_candidate.png,assets/ponchi/final/J-17.webp,assets/ponchi/final/J-17.png,1254x627,20972,40612,347826,33435
J-18,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-18_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-18_candidate.png,assets/ponchi/final/J-18.webp,assets/ponchi/final/J-18.png,1254x627,18066,23896,388659,26066
J-19,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-19_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-19_candidate.png,assets/ponchi/final/J-19.webp,assets/ponchi/final/J-19.png,1254x627,30742,16434,421637,18157
J-1,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-1_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-1_candidate.png,assets/ponchi/final/J-1.webp,assets/ponchi/final/J-1.png,1254x627,31056,20306,299722,19867
J-20,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-20_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-20_candidate.png,assets/ponchi/final/J-20.webp,assets/ponchi/final/J-20.png,1254x627,30510,33714,382573,33795
J-21,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-21_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-21_candidate.png,assets/ponchi/final/J-21.webp,assets/ponchi/final/J-21.png,1254x627,21354,18808,281456,20591
J-22,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-22_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-22_candidate.png,assets/ponchi/final/J-22.webp,assets/ponchi/final/J-22.png,1254x627,42620,17136,683023,16930
J-23,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-23_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-23_candidate.png,assets/ponchi/final/J-23.webp,assets/ponchi/final/J-23.png,1254x627,25396,56450,219060,45299
J-2,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-2_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-2_candidate.png,assets/ponchi/final/J-2.webp,assets/ponchi/final/J-2.png,1254x627,44554,19534,603621,21970
J-31,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-31_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-31_candidate.png,assets/ponchi/final/J-31.webp,assets/ponchi/final/J-31.png,1254x627,50650,21772,605396,23812
J-32,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-32_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-32_candidate.png,assets/ponchi/final/J-32.webp,assets/ponchi/final/J-32.png,1254x627,35314,19342,644378,19538
J-3,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-3_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-3_candidate.png,assets/ponchi/final/J-3.webp,assets/ponchi/final/J-3.png,1254x627,27406,25318,520014,27321
J-4,ponchi-batch-016,assets/ponchi/final_candidates/ponchi-batch-016/J-4_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-016/J-4_candidate.png,assets/ponchi/final/J-4.webp,assets/ponchi/final/J-4.png,1254x627,29918,15506,501505,15816
J-33,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-33_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-33_candidate.png,assets/ponchi/final/J-33.webp,assets/ponchi/final/J-33.png,1254x627,32300,30204,383586,30672
J-40,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-40_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-40_candidate.png,assets/ponchi/final/J-40.webp,assets/ponchi/final/J-40.png,1254x627,35946,34940,443403,35488
J-41,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-41_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-41_candidate.png,assets/ponchi/final/J-41.webp,assets/ponchi/final/J-41.png,1254x627,41872,18958,431435,20200
J-42,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-42_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-42_candidate.png,assets/ponchi/final/J-42.webp,assets/ponchi/final/J-42.png,1254x627,25412,45802,318192,46218
J-43,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-43_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-43_candidate.png,assets/ponchi/final/J-43.webp,assets/ponchi/final/J-43.png,1254x627,37874,32658,688549,34013
J-50,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-50_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-50_candidate.png,assets/ponchi/final/J-50.webp,assets/ponchi/final/J-50.png,1254x627,51040,18794,735298,21863
J-51,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-51_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-51_candidate.png,assets/ponchi/final/J-51.webp,assets/ponchi/final/J-51.png,1254x627,26984,22218,307211,24634
J-52,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-52_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-52_candidate.png,assets/ponchi/final/J-52.webp,assets/ponchi/final/J-52.png,1254x627,35292,17800,419183,19974
J-53,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-53_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-53_candidate.png,assets/ponchi/final/J-53.webp,assets/ponchi/final/J-53.png,1254x627,42482,27572,469211,29176
J-54,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-54_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-54_candidate.png,assets/ponchi/final/J-54.webp,assets/ponchi/final/J-54.png,1254x627,29300,30852,355325,30855
J-55,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-55_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-55_candidate.png,assets/ponchi/final/J-55.webp,assets/ponchi/final/J-55.png,1254x627,48928,21428,735545,23149
J-56,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-56_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-56_candidate.png,assets/ponchi/final/J-56.webp,assets/ponchi/final/J-56.png,1254x627,24220,18810,320688,20206
J-62,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-62_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-62_candidate.png,assets/ponchi/final/J-62.webp,assets/ponchi/final/J-62.png,1254x627,41670,18716,701046,19539
J-70,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-70_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-70_candidate.png,assets/ponchi/final/J-70.webp,assets/ponchi/final/J-70.png,1254x627,40456,18036,369626,19127
J-71,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-71_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-71_candidate.png,assets/ponchi/final/J-71.webp,assets/ponchi/final/J-71.png,1254x627,36264,24048,370302,18985
J-72,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-72_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-72_candidate.png,assets/ponchi/final/J-72.webp,assets/ponchi/final/J-72.png,1254x627,37144,19604,414458,19041
J-73,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-73_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-73_candidate.png,assets/ponchi/final/J-73.webp,assets/ponchi/final/J-73.png,1254x627,27862,17814,366542,20237
J-74,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-74_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-74_candidate.png,assets/ponchi/final/J-74.webp,assets/ponchi/final/J-74.png,1254x627,46866,23796,589632,24473
J-75,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-75_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-75_candidate.png,assets/ponchi/final/J-75.webp,assets/ponchi/final/J-75.png,1254x627,48118,22704,628256,22355
J-76,ponchi-batch-017,assets/ponchi/final_candidates/ponchi-batch-017/J-76_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-017/J-76_candidate.png,assets/ponchi/final/J-76.webp,assets/ponchi/final/J-76.png,1254x627,33576,22892,430501,22865
J-100,ponchi-batch-018,assets/ponchi/final_candidates/ponchi-batch-018/J-100_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-018/J-100_candidate.png,assets/ponchi/final/J-100.webp,assets/ponchi/final/J-100.png,1254x627,42480,27288,2516750,24659
J-77,ponchi-batch-018,assets/ponchi/final_candidates/ponchi-batch-018/J-77_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-018/J-77_candidate.png,assets/ponchi/final/J-77.webp,assets/ponchi/final/J-77.png,1254x627,48628,20804,511425,22583
J-78,ponchi-batch-018,assets/ponchi/final_candidates/ponchi-batch-018/J-78_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-018/J-78_candidate.png,assets/ponchi/final/J-78.webp,assets/ponchi/final/J-78.png,1254x627,48744,36364,594171,41044
J-79,ponchi-batch-018,assets/ponchi/final_candidates/ponchi-batch-018/J-79_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-018/J-79_candidate.png,assets/ponchi/final/J-79.webp,assets/ponchi/final/J-79.png,1254x627,35936,21380,413385,22468
J-80,ponchi-batch-018,assets/ponchi/final_candidates/ponchi-batch-018/J-80_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-018/J-80_candidate.png,assets/ponchi/final/J-80.webp,assets/ponchi/final/J-80.png,1254x627,54448,16148,603831,17314
J-81,ponchi-batch-018,assets/ponchi/final_candidates/ponchi-batch-018/J-81_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-018/J-81_candidate.png,assets/ponchi/final/J-81.webp,assets/ponchi/final/J-81.png,1254x627,54018,16820,2728761,17569
J-90,ponchi-batch-018,assets/ponchi/final_candidates/ponchi-batch-018/J-90_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-018/J-90_candidate.png,assets/ponchi/final/J-90.webp,assets/ponchi/final/J-90.png,1254x627,41482,18910,2642816,20595
J-91,ponchi-batch-018,assets/ponchi/final_candidates/ponchi-batch-018/J-91_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-018/J-91_candidate.png,assets/ponchi/final/J-91.webp,assets/ponchi/final/J-91.png,1254x627,30216,16462,2431007,16007
J-92,ponchi-batch-018,assets/ponchi/final_candidates/ponchi-batch-018/J-92_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-018/J-92_candidate.png,assets/ponchi/final/J-92.webp,assets/ponchi/final/J-92.png,1254x627,37008,17852,2442629,18436
J-93,ponchi-batch-018,assets/ponchi/final_candidates/ponchi-batch-018/J-93_candidate.webp,assets/ponchi/final_candidates/ponchi-batch-018/J-93_candidate.png,assets/ponchi/final/J-93.webp,assets/ponchi/final/J-93.png,1254x627,43946,13566,2328926,14336
